benchmark_set,algorithm,FM,AM,AR,FM_std,AM_std,AR_std
sipu_unbalance,hierarchy_weighted,0.7751479152641227,0.8207890004616128,0.6127354943592535,0.7742667519150571,0.7943611534608849,0.6113341118701761
wut_cross,hierarchy_weighted,0.4753794576271551,0.19933591416219407,0.04492607163474476,0.4753794576271551,0.19933591416219407,0.04492607163474476
wut_smile,hierarchy_weighted,0.6243357848832018,0.7110918312336723,0.4844547141022841,0.61600743910599,0.7047951387235623,0.4703053044057224
wut_twosplashes,hierarchy_weighted,0.6020895566418281,0.15158612467956614,0.19164718979007184,0.6793208443300561,0.06720432611457569,0.0068198248044676535
wut_x1,hierarchy_weighted,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,hierarchy_weighted,0.5097649845845279,0.1380132592118153,-0.007511941847001187,0.5283608304372214,0.3491761074514857,0.1562894505189556
wut_x3,hierarchy_weighted,0.6562877671856135,0.6550560098853039,0.5208586615903866,0.6962879615157432,0.6912021917754355,0.5342144966735514
wut_z1,hierarchy_weighted,0.4736120766996007,0.2108461268733278,0.20024693189968248,0.5210879721002559,0.28598926070648706,0.24804396795160435
wut_z2,hierarchy_weighted,0.5942322099575471,0.5836839596866366,0.3859942075306664,0.603129240234604,0.5877817397952722,0.4013726712274727
wut_z3,hierarchy_weighted,0.9574573308035637,0.9185797714359141,0.9395223419180262,0.9588901186495836,0.9106571615800808,0.9403763494987016
fcps_atom,hierarchy_centroid,0.6679745848118577,0.10183055530112656,0.017251900970050776,0.7066641477903172,0.0,0.0
fcps_chainlink,hierarchy_centroid,0.6906885260064214,0.3914054554988226,0.31754272184243343,0.6661429341233803,0.3316780091040887,0.23369316412113605
fcps_engytime,hierarchy_centroid,0.6601733911767074,0.1140741772820893,0.027164015934996497,0.7068478046030137,-5.3782447260945535e-15,0.0
fcps_hepta,hierarchy_centroid,0.695961022674589,0.8341190691110617,0.5899481075269185,0.695961022674589,0.8341190691110617,0.5899481075269185
fcps_lsun,hierarchy_centroid,0.6043770515988833,0.4962289072961926,0.3610885307519632,0.6171762840950054,0.5136803236992605,0.3852943903185523
fcps_target,hierarchy_centroid,0.7072854360711457,0.22226147350630165,0.058268025399848586,0.7072854360711457,0.22226147350630165,0.058268025399848586
fcps_tetra,hierarchy_centroid,0.7025362976989633,0.6710659293068106,0.5990425345017018,0.7025362976989633,0.6710659293068106,0.5990425345017018
fcps_twodiamonds,hierarchy_centroid,0.9974968750146852,0.9873803840988732,0.9949999922070802,0.9850768772931456,0.9436830443543672,0.9701876963756496
fcps_wingnut,hierarchy_centroid,1.0,1.0,1.0,1.0,1.0,1.0
graves_dense,hierarchy_centroid,0.9604363243777287,0.8777618892194929,0.9212046771339222,0.9604363243777287,0.8777618892194929,0.9212046771339222
graves_fuzzyx,hierarchy_centroid,0.7422468326408614,0.7662492201406942,0.6734117262770826,0.7487036082692311,0.7716326927339131,0.6817435039588957
graves_line,hierarchy_centroid,0.5974023177882316,0.17775036657338647,-0.01300777369332629,0.5974023177882316,0.17775036657338647,-0.01300777369332629
graves_parabolic,hierarchy_centroid,0.827730617582069,0.5475183480558468,0.6557555083635614,0.7647796308447179,0.42646772099868696,0.5295138418088086
graves_ring,hierarchy_centroid,0.6531879138724266,0.15643338860738595,0.04628812497620706,0.6531879138724266,0.15643338860738595,0.04628812497620706
graves_zigzag,hierarchy_centroid,0.5241082820171913,0.3453789786708769,0.14978531975066153,0.5034002592027795,0.3558900619530167,0.14067089072102085
myOwn_3distr,hierarchy_centroid,0.7738193517659677,0.7331658161470666,0.5706093189964158,0.7738193517659677,0.7331658161470666,0.5706093189964158
myOwn_3hearts,hierarchy_centroid,0.5369961528676716,0.16580931953755448,0.03854839503282215,0.5379221578401884,0.14615679407690438,0.02882607302972522
myOwn_sinAndCos,hierarchy_centroid,0.5767998510138538,0.11506779793594267,0.1551235380533831,0.6248268086442181,0.18974855165294746,0.2485046235971403
other_iris,hierarchy_centroid,0.567491929998347,0.3703623210824095,0.29878302971858506,0.7464032805779565,0.6683848926022897,0.537807593632331
other_iris5,hierarchy_centroid,0.6466588999672371,0.382313863894708,0.17220343171323116,0.6842601655454573,0.3401454637999475,0.1474343785377668
other_square,hierarchy_centroid,0.6697040853957934,0.34173734447924475,0.2474405250480217,0.7067527852789117,0.0,0.0
sipu_a1,hierarchy_centroid,0.8396073669143047,0.9297191619636171,0.8230017254872343,0.8023302346775276,0.911144324907506,0.7789087893946335
sipu_a2,hierarchy_centroid,0.8171300645822979,0.93715350059291,0.8009703017690405,0.8083014046759442,0.9326347938983286,0.7905936227730015
sipu_a3,hierarchy_centroid,0.8372182280110693,0.9484297810985568,0.8250269510800421,0.8617640095246808,0.9521956853495503,0.8534405708137344
sipu_aggregation,hierarchy_centroid,0.99488119732326,0.9894076991127144,0.9934673139347668,1.0,1.0,1.0
sipu_compound,hierarchy_centroid,0.8662902122726993,0.8342610488144422,0.8111305714271612,0.8400789282501117,0.7944703474005606,0.7667392975614686
sipu_d31,hierarchy_centroid,0.8010025954222542,0.9214931530294171,0.7822296363125765,0.8271919787765233,0.9241478525479896,0.8144934728509233
sipu_flame,hierarchy_centroid,0.7300235270476356,0.016414654381802767,0.012750430131139348,0.7300235270476356,0.016414654381802767,0.012750430131139348
sipu_jain,hierarchy_centroid,0.7904496301828084,0.5041511826361034,0.5146169826822441,0.9116335517191942,0.6632629014085506,0.7470285441038127
sipu_pathbased,hierarchy_centroid,0.6585258055022642,0.5359704989721571,0.453001082685622,0.5178177853368087,0.2219596746039032,0.060988016276547014
sipu_r15,hierarchy_centroid,0.9898308126109152,0.9907073540645014,0.9891224564103206,0.9898308126109152,0.9907073540645014,0.9891224564103206
sipu_s1,hierarchy_centroid,0.9262576250018396,0.9670729888062318,0.918830941999926,0.8720199266547958,0.9492999566469704,0.8546052297673353
sipu_s2,hierarchy_centroid,0.5467598920106468,0.7344013787048382,0.4155904678090055,0.6692055319932092,0.7982619701625093,0.5989866719181884
sipu_s3,hierarchy_centroid,0.2875099905967349,0.2657943586636743,0.05365744717296324,0.2877224709015012,0.2668275435299702,0.05327284670735005
sipu_s4,hierarchy_centroid,0.3341340971543086,0.4016596441059697,0.1293013730145201,0.3736020488270593,0.4303220269738163,0.18149661135913736
sipu_spiral,hierarchy_centroid,0.5756161854131238,0.0,0.0,0.5618046293568396,0.040822108624969364,0.0013791177185862706
sipu_unbalance,hierarchy_centroid,0.9999834765654972,0.9993862441538686,0.999976887161302,0.7747084418576378,0.8080439754078914,0.6118622809385703
wut_cross,hierarchy_centroid,0.4904592690307675,0.03541502933720159,0.0013387054372886633,0.4904592690307675,0.03541502933720159,0.0013387054372886633
wut_smile,hierarchy_centroid,0.6890485245448396,0.7813966751020722,0.5727577791692262,0.7138472671848319,0.7939416808769285,0.6054635126407713
wut_twosplashes,hierarchy_centroid,0.6895675022451926,0.040435868243507256,0.0022561904224715746,0.7062201265667241,0.0,0.0
wut_x1,hierarchy_centroid,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,hierarchy_centroid,0.5867638199693272,0.3969810397101805,0.2501658489314348,0.5867638199693272,0.3969810397101805,0.2501658489314348
wut_x3,hierarchy_centroid,0.6785018808173687,0.6630989840073572,0.5045472401370921,0.6785018808173687,0.6630989840073572,0.5045472401370921
wut_z1,hierarchy_centroid,0.5743195381816405,-5.0528427365909366e-15,0.0,0.5743195381816405,-5.0528427365909366e-15,0.0
wut_z2,hierarchy_centroid,0.8574939131552662,0.8001275527887919,0.7339895827179613,0.5987100916200919,0.5665733942527968,0.36638852527668997
wut_z3,hierarchy_centroid,0.9983306056777704,0.9949028944517512,0.9976177946910244,0.7176725587464309,0.6391152360356689,0.4720340754220671
fcps_atom,hierarchy_median,0.7066641477903172,0.0,0.0,0.7066641477903172,0.0,0.0
fcps_chainlink,hierarchy_median,0.8015752312747363,0.5834220807811069,0.5925136833929344,0.7067527852789117,0.0,0.0
fcps_engytime,hierarchy_median,0.6923466272767101,0.03845698171812787,0.001910239274258272,0.7070204380906537,-2.562741203051937e-15,0.0
fcps_hepta,hierarchy_median,0.7052515419466635,0.8353522946324495,0.5993481860154244,0.7052515419466635,0.8353522946324495,0.5993481860154244
fcps_lsun,hierarchy_median,0.5752084566177459,0.4846186491942904,0.31106715178918365,0.6007545590908623,0.5155660440878195,0.3623258645353117
fcps_target,hierarchy_median,0.6586973418730802,0.3514046927580046,0.17231808167514606,0.7072854360711457,0.22226147350630165,0.058268025399848586
fcps_tetra,hierarchy_median,0.5543823542540074,0.4402843808425325,0.3483161264144989,0.5568473571259228,0.34747865205427475,0.2878634946509561
fcps_twodiamonds,hierarchy_median,0.9925096100859492,0.9680896184154518,0.9850375245509264,0.6914727143703677,0.3072257399682098,0.3743965656167849
fcps_wingnut,hierarchy_median,0.5359844072745344,0.05323396690471518,0.07288223107018202,0.6485159531979203,0.18539746124827047,0.06812720528356084
graves_dense,hierarchy_median,0.760381423456011,0.5182908225502509,0.5018070607383429,0.760381423456011,0.5182908225502509,0.5018070607383429
graves_fuzzyx,hierarchy_median,0.5439800702676377,0.568026160422686,0.3821622469892457,0.6581685748087004,0.6973742295826071,0.5557121506557678
graves_line,hierarchy_median,0.5971795506196291,0.17548356259110676,-0.016703786191536656,0.5971795506196291,0.17548356259110676,-0.016703786191536656
graves_parabolic,hierarchy_median,0.8349279344934606,0.5689742505977433,0.6687945458568588,0.7082581723784913,0.3758117277514325,0.3913049760691899
graves_ring,hierarchy_median,0.7067527852789117,0.0,0.0,0.6486428457442959,0.18424388032368447,0.06717756870078108
graves_zigzag,hierarchy_median,0.4969631610880576,0.3514734652994569,0.13236150817124856,0.4977294001819866,0.3899693601745461,0.1675181880253337
myOwn_3distr,hierarchy_median,0.7173754811050026,0.5982029406463217,0.4657040862062909,1.0,1.0,1.0
myOwn_3hearts,hierarchy_median,0.5688912584239106,0.3416328408715264,0.28765082438405715,0.6060492407496056,0.4023251085900703,0.392726658846076
myOwn_sinAndCos,hierarchy_median,0.5116239227823443,0.0016856014505716346,0.0021896743746031705,0.5209592631359814,0.030260791244872333,0.0413528225441123
other_iris,hierarchy_median,0.567491929998347,0.3703623210824095,0.29878302971858506,0.5194349499806243,0.08524322898342765,0.009723934591315066
other_iris5,hierarchy_median,0.4979287579992414,0.1952967804585357,0.10817128891722444,0.561516814652626,0.18294258034285787,0.17028635000483702
other_square,hierarchy_median,0.6511095270733998,0.27402739754400385,0.15946151688769586,0.6484935328437388,0.18550461604923152,0.06821928334332948
sipu_a1,hierarchy_median,0.7163944037834393,0.8689056065072932,0.6858658800207665,0.618656186720986,0.8104684987260335,0.5710960897493573
sipu_a2,hierarchy_median,0.7537230565698532,0.90487200658565,0.7350039712448629,0.7585507076504858,0.90185323221458,0.7428056782622241
sipu_a3,hierarchy_median,0.746941236166246,0.9106025847151156,0.7294906162295308,0.7761987723368113,0.9195979057438428,0.7635610455691274
sipu_aggregation,hierarchy_median,0.9647397232517008,0.9653509117313064,0.9548763552201568,0.8114384385729798,0.8934830806040306,0.7598657579422665
sipu_compound,hierarchy_median,0.8603903620032116,0.8170907816698474,0.8010135294632025,0.8142074464725946,0.7509970693578798,0.7428867050473529
sipu_d31,hierarchy_median,0.672128390428928,0.8592537448546155,0.640095275119959,0.6184348328212815,0.8354159673819945,0.5733809456311991
sipu_flame,hierarchy_median,0.6931063350570547,0.2675714974088272,0.3563527121236466,0.6931063350570547,0.2675714974088272,0.3563527121236466
sipu_jain,hierarchy_median,0.7179120614049114,0.4097343543937579,0.3615434314651072,0.9116335517191942,0.6632629014085506,0.7470285441038127
sipu_pathbased,hierarchy_median,0.659785183998768,0.5394489102221575,0.4572396583573457,0.5898746981463339,0.34452258941708863,0.2895906083127585
sipu_r15,hierarchy_median,0.9865846688334936,0.988535784931232,0.9856500959859544,0.9865846688334936,0.988535784931232,0.9856500959859544
sipu_s1,hierarchy_median,0.8050165869943429,0.9072819964605966,0.7806391310134815,0.6592086732217085,0.8536856098615382,0.591889337572682
sipu_s2,hierarchy_median,0.5520900220034538,0.7302396503673295,0.4635190841856128,0.5545820588241959,0.7431855047035067,0.4589185076082467
sipu_s3,hierarchy_median,0.28490842122455723,0.2862340232213436,0.06609682435638725,0.2882555198570512,0.28617358229127104,0.08351995710992438
sipu_s4,hierarchy_median,0.28719422209205203,0.2630231724300569,0.06533147653239472,0.303198735655198,0.4208582131537889,0.14912670104858355
sipu_spiral,hierarchy_median,0.34017865053793944,0.0019081152441155,0.0026865852583238853,0.4442471775880466,-0.0031965705492446703,-0.0023328540016603803
sipu_unbalance,hierarchy_median,1.0,1.0,1.0,0.7740197311384269,0.7896138467865123,0.6107952964295974
wut_cross,hierarchy_median,0.4778252605769962,0.09077716158223438,0.006120029906703957,0.4654055994805933,0.17797554584430733,0.02698023778608182
wut_smile,hierarchy_median,0.8263302787816585,0.7762493253728623,0.7134471293785238,0.6186422856890935,0.7096305452830348,0.4744016806518141
wut_twosplashes,hierarchy_median,0.5791479856933782,0.07981275527328067,0.08220552498842222,0.6668336889765222,0.1022865221680062,0.017605094041484533
wut_x1,hierarchy_median,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,hierarchy_median,0.5118706047328901,0.31081206376956416,0.11127488587334576,0.5776771327763651,-0.0030790473215612287,-0.0035747479802674563
wut_x3,hierarchy_median,0.7423135119774027,0.7411240560899816,0.5977520885672547,0.7315408739156768,0.7231903068262038,0.5805020915815939
wut_z1,hierarchy_median,0.4664316383296264,0.19324322171696,0.17900410931542926,0.4651738347046538,0.060617726730331015,0.05100620429591832
wut_z2,hierarchy_median,0.5840849277482841,0.5619012929621837,0.37879723398727017,0.5976993117487824,0.29822109517809225,0.2524959081616635
wut_z3,hierarchy_median,0.9218873680599304,0.8751025541402573,0.8878699702606384,0.7371724926776244,0.7405555215189892,0.5196760133973607
fcps_atom,hierarchy_ward,0.6464206473651012,0.2299826314071945,0.10993861674460292,0.6478107480689885,0.19036000538607328,0.07235769496785913
fcps_chainlink,hierarchy_ward,0.584070088647747,0.1255636341745859,0.1689122000767968,0.6724367409521045,0.3490162262357738,0.257500669697285
fcps_engytime,hierarchy_ward,0.8602399807978651,0.6469161701126438,0.7184533725930805,0.9044023515994944,0.7465412517675126,0.8080210781632641
fcps_hepta,hierarchy_ward,0.6859001864629214,0.8017108009704822,0.6177750401341261,0.6859001864629214,0.8017108009704822,0.6177750401341261
fcps_lsun,hierarchy_ward,0.6051858249339195,0.5125748668184728,0.3688216835344848,0.6171762840950054,0.5136803236992605,0.3852943903185523
fcps_target,hierarchy_ward,0.7948341762290656,0.6337179256190631,0.6387791202472746,0.7948341762290656,0.6337179256190631,0.6387791202472746
fcps_tetra,hierarchy_ward,0.6859847938951761,0.6498631952087666,0.5739472204709846,0.6859847938951761,0.6498631952087666,0.5739472204709846
fcps_twodiamonds,hierarchy_ward,1.0,1.0,1.0,1.0,1.0,1.0
fcps_wingnut,hierarchy_ward,0.8003773936541957,0.4931091169020678,0.6011477451948987,1.0,1.0,1.0
graves_dense,hierarchy_ward,0.9604363243777287,0.8777618892194929,0.9212046771339222,0.9604363243777287,0.8777618892194929,0.9212046771339222
graves_fuzzyx,hierarchy_ward,0.71286872883128,0.7368891264484124,0.6369859694549721,0.7343332196092592,0.753647428018616,0.6644238484643813
graves_line,hierarchy_ward,0.6425540822933983,0.09907930499625876,-0.10430674209853004,0.6425540822933983,0.09907930499625876,-0.10430674209853004
graves_parabolic,hierarchy_ward,0.8111510369678326,0.5225016544070066,0.6205673411511297,0.7713107736195645,0.448483566852784,0.5412395436949511
graves_ring,hierarchy_ward,0.6468143447759782,0.23623648050182736,0.11646250093160992,0.6468143447759782,0.23623648050182736,0.11646250093160992
graves_zigzag,hierarchy_ward,0.4965038581227112,0.3634573933176051,0.14169575875900392,0.5112574930231513,0.39189619726941377,0.17507606420023408
myOwn_3distr,hierarchy_ward,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3hearts,hierarchy_ward,0.6769339659467972,0.5259823696457355,0.4961529092267774,0.4785261976855227,0.27975829292907056,0.2198094414391644
myOwn_sinAndCos,hierarchy_ward,0.502336695622672,0.002757538897048391,0.0037911206877247593,0.5204780769750539,0.02494246890078879,0.03344498088027055
other_iris,hierarchy_ward,0.6791579935165271,0.5240179186847513,0.5112126489117526,0.6980766637702621,0.5934172826152706,0.5473439141421311
other_iris5,hierarchy_ward,0.49213219039908795,0.1882825174611962,0.11302549965541005,0.4580346889097102,0.10317538225995232,0.08523056065340674
other_square,hierarchy_ward,0.6713247113604928,0.3460950206991672,0.2534525517204769,0.6661429341233803,0.3316780091040887,0.23369316412113605
sipu_a1,hierarchy_ward,0.9184429744064944,0.94619701869027,0.9141553020400474,0.8956648339243437,0.9356405218998248,0.8901664407367509
sipu_a2,hierarchy_ward,0.9244776630604656,0.9573476884071166,0.9222566535913777,0.93498199607651,0.9604396802759599,0.9330779408680838
sipu_a3,hierarchy_ward,0.9386268885134268,0.9662711026509272,0.9373762821575672,0.9400995456093958,0.9667105056479532,0.9388800396698808
sipu_aggregation,hierarchy_ward,0.8558985120185232,0.9192988285200684,0.8133137382841514,0.8451617307529443,0.8990166390813343,0.8018873039381645
sipu_compound,hierarchy_ward,0.6525445876038988,0.7274056177083047,0.5505771509182779,0.6133999405627306,0.6918885555213338,0.5010620619617797
sipu_d31,hierarchy_ward,0.9226924588973318,0.9484592503466824,0.9201353639476056,0.9193693187585928,0.9480591501932644,0.91669626483678
sipu_flame,hierarchy_ward,0.6237313892578666,0.32752823307490503,0.18724407090631687,0.6624638726257829,0.3885555789474772,0.288937646689094
sipu_jain,hierarchy_ward,0.7904496301828084,0.5041511826361034,0.5146169826822441,0.8159634808334444,0.5409930618674219,0.5691559292963253
sipu_pathbased,hierarchy_ward,0.6737791450350706,0.5634586170328616,0.4847406919725379,0.659785183998768,0.5394489102221575,0.4572396583573457
sipu_r15,hierarchy_ward,0.9831682050599824,0.985432563419804,0.9819955008205572,0.9831682050599824,0.985432563419804,0.9819955008205572
sipu_s1,hierarchy_ward,0.9844467535339856,0.9847016585498451,0.9833356638705169,0.9844467535339856,0.9847016585498451,0.9833356638705169
sipu_s2,hierarchy_ward,0.9120474124270392,0.9262999296168868,0.9057496134305152,0.9219813601897064,0.9336130337205524,0.9163933686409512
sipu_s3,hierarchy_ward,0.6989347245420052,0.7688331679612046,0.6771132934064521,0.7063879166223808,0.7750676548166003,0.6851286890755415
sipu_s4,hierarchy_ward,0.5846663569247037,0.6919403055070443,0.5532287863689617,0.6218488064933185,0.7059122657123038,0.5945023226614521
sipu_spiral,hierarchy_ward,0.3373833276572585,-0.0009965687761329058,-0.0008805161994257963,0.3483150862563827,-0.004357256471979762,-0.004263516705289384
sipu_unbalance,hierarchy_ward,0.9999834765654972,0.9993862441538686,0.999976887161302,0.9999834765654972,0.9993862441538686,0.999976887161302
wut_cross,hierarchy_ward,0.4404288487912698,0.30936015299568537,0.07246065208813927,0.4404288487912698,0.30936015299568537,0.07246065208813927
wut_smile,hierarchy_ward,0.593916758306958,0.7479979183630163,0.4521403696988353,0.5961566130340629,0.7485096235275731,0.4549088244678083
wut_twosplashes,hierarchy_ward,0.6020895566418281,0.15158612467956614,0.19164718979007184,0.649497487437186,0.2294122826244131,0.3007474874371859
wut_x1,hierarchy_ward,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,hierarchy_ward,0.5425659882143382,0.3766654171787831,0.19059652305968905,0.5425659882143382,0.3766654171787831,0.19059652305968905
wut_x3,hierarchy_ward,0.9033736272873972,0.8755824685679059,0.8689019389127653,0.9033736272873972,0.8755824685679059,0.8689019389127653
wut_z1,hierarchy_ward,0.4638288423797622,0.20116430574687014,0.18356650435803729,0.3963864399273576,0.13119969467690742,0.09301508333637937
wut_z2,hierarchy_ward,0.6116821600399063,0.6924907940551417,0.4341808402893363,0.5411550744244868,0.5958904589666207,0.34171894791979845
wut_z3,hierarchy_ward,1.0,1.0,1.0,0.9966776371750178,0.9912060710567808,0.995251534149178
fcps_atom,genieclust_tresh_0.2,0.7762064981466656,0.5425839078712723,0.5360170985294402,0.7762064981466656,0.5425839078712723,0.5360170985294402
fcps_chainlink,genieclust_tresh_0.2,0.7851553761732576,0.556952245352399,0.5561003232780997,0.6702379806620606,0.34318672447539955,0.2494365138993238
fcps_engytime,genieclust_tresh_0.2,0.9064753618901974,0.7404250124357231,0.8124172785435686,0.9064827365728232,0.7411542006271543,0.8124172855786689
fcps_hepta,genieclust_tresh_0.2,0.7771247607107702,0.8241336784911678,0.7379270346012449,0.7771247607107702,0.8241336784911678,0.7379270346012449
fcps_lsun,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
fcps_target,genieclust_tresh_0.2,0.6090894337251939,0.5615561966409973,0.3781002149549271,0.6090894337251939,0.5615561966409973,0.3781002149549271
fcps_tetra,genieclust_tresh_0.2,0.5953356086823356,0.5680465161891657,0.4476320441422197,0.5953356086823356,0.5680465161891657,0.4476320441422197
fcps_twodiamonds,genieclust_tresh_0.2,0.987547970762765,0.9514247207854724,0.975125122351754,0.990025563872058,0.9595293440372245,0.9800750651535006
fcps_wingnut,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
graves_dense,genieclust_tresh_0.2,0.9800040595779268,0.9288666847637901,0.9602000804038779,0.9800040595779268,0.9288666847637901,0.9602000804038779
graves_fuzzyx,genieclust_tresh_0.2,0.7197079414042172,0.7437011159219847,0.6442604644058939,0.7197079414042172,0.7437011159219847,0.6442604644058939
graves_line,genieclust_tresh_0.2,0.6018733691148668,0.19671929731596569,0.01917569633612285,0.6018733691148668,0.19671929731596569,0.01917569633612285
graves_parabolic,genieclust_tresh_0.2,0.9070469839120598,0.7415464616740507,0.8134185073633361,0.9070469839120598,0.7415464616740507,0.8134185073633361
graves_ring,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
graves_zigzag,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3distr,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3hearts,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_sinAndCos,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
other_iris,genieclust_tresh_0.2,0.7091788889702443,0.6114142930477409,0.5546378661534321,0.7179924086343559,0.6346198984946685,0.5481334371058212
other_iris5,genieclust_tresh_0.2,0.4748958079353958,0.17239215945577224,0.11313081215127095,0.43206130291652095,0.09929814485201954,0.04995175444045502
other_square,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
sipu_a1,genieclust_tresh_0.2,0.9402462009632022,0.9578443021261644,0.9371177919813078,0.8559224660053945,0.9347275921558842,0.8462856258570959
sipu_a2,genieclust_tresh_0.2,0.9505123265268504,0.9684736983178608,0.9490650046270828,0.9245738689530748,0.963095540816004,0.9221310012888141
sipu_a3,genieclust_tresh_0.2,0.9582104851743146,0.9743901423504115,0.957362659772278,0.9582104851743146,0.9743901423504115,0.957362659772278
sipu_aggregation,genieclust_tresh_0.2,0.5821370374574807,0.7041921824436197,0.4775839131735625,0.6481064234828213,0.7356185613236133,0.5596910119587051
sipu_compound,genieclust_tresh_0.2,0.6378123491507749,0.7290648347590373,0.5325055706394533,0.6445159639083643,0.7325013848282018,0.5407543502331537
sipu_d31,genieclust_tresh_0.2,0.937398165771794,0.9552413256245692,0.9353310014073436,0.9380315976385062,0.9557951131684104,0.9359858132641306
sipu_flame,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
sipu_jain,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
sipu_pathbased,genieclust_tresh_0.2,0.7510884974198124,0.7290234417303962,0.6132723080508014,0.6057133527864764,0.4462389265334087,0.3885420558017242
sipu_r15,genieclust_tresh_0.2,0.9865846688334936,0.988535784931232,0.9856500959859544,0.9865846688334936,0.988535784931232,0.9856500959859544
sipu_s1,genieclust_tresh_0.2,0.9887933438096036,0.9879197458357732,0.9879934658742926,0.9887933438096036,0.9879197458357732,0.9879934658742926
sipu_s2,genieclust_tresh_0.2,0.9208868550093928,0.9335866581722464,0.915229034538748,0.921918316573762,0.9344502180550828,0.9163336514981032
sipu_s3,genieclust_tresh_0.2,0.7080808070075371,0.7783520697923009,0.6869067808397139,0.7077738329708207,0.7778146650275549,0.6865802142445865
sipu_s4,genieclust_tresh_0.2,0.6444369738570525,0.7143561785062208,0.6188039572125948,0.6444369738570525,0.7143561785062208,0.6188039572125948
sipu_spiral,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
sipu_unbalance,genieclust_tresh_0.2,0.7229986691238771,0.7627069109289542,0.6143079376139524,0.6931812101479148,0.7535145998090794,0.5739376287498287
wut_cross,genieclust_tresh_0.2,0.8184972130102702,0.8071399914909876,0.7552949204573375,0.8184972130102702,0.8071399914909876,0.7552949204573375
wut_smile,genieclust_tresh_0.2,0.7857325834939206,0.8636537521992474,0.7008487186240316,0.7857325834939206,0.8636537521992474,0.7008487186240316
wut_twosplashes,genieclust_tresh_0.2,0.7508040201005024,0.4017319929211615,0.5028540201005025,1.0,1.0,1.0
wut_x1,genieclust_tresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,genieclust_tresh_0.2,0.7951855144568276,0.7455077928160851,0.6882872342370341,0.7951855144568276,0.7455077928160851,0.6882872342370341
wut_x3,genieclust_tresh_0.2,0.9140012467657622,0.8659477583647791,0.8829273345190027,0.9140012467657622,0.8659477583647791,0.8829273345190027
wut_z1,genieclust_tresh_0.2,0.6074995848139392,0.5105503200730436,0.3805283986884667,0.4148495878403458,0.1682637911591621,0.09228478854299817
wut_z2,genieclust_tresh_0.2,0.6589781708842412,0.7175210971700553,0.4962344238479806,0.6191917870291938,0.6883217719869749,0.440989002975606
wut_z3,genieclust_tresh_0.2,0.7414984036300564,0.7392474349089283,0.6306987660871959,0.7644573655103829,0.7508902680224709,0.6691844713999517
fcps_atom,genieclust_tresh_0.3,0.7762064981466656,0.5425839078712723,0.5360170985294402,0.7762064981466656,0.5425839078712723,0.5360170985294402
fcps_chainlink,genieclust_tresh_0.3,0.7851553761732576,0.556952245352399,0.5561003232780997,0.6702379806620606,0.34318672447539955,0.2494365138993238
fcps_engytime,genieclust_tresh_0.3,0.9064753618901974,0.7404250124357231,0.8124172785435686,0.9064827365728232,0.7411542006271543,0.8124172855786689
fcps_hepta,genieclust_tresh_0.3,0.6799200126577664,0.8030328004368447,0.6002443899595512,0.6799200126577664,0.8030328004368447,0.6002443899595512
fcps_lsun,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
fcps_target,genieclust_tresh_0.3,0.6493538489423889,0.5784958717402182,0.4291114816220921,0.6493538489423889,0.5784958717402182,0.4291114816220921
fcps_tetra,genieclust_tresh_0.3,0.5064110270455484,0.4805855264102297,0.30234459677879405,0.5064110270455484,0.4805855264102297,0.30234459677879405
fcps_twodiamonds,genieclust_tresh_0.3,0.987547970762765,0.9514247207854724,0.975125122351754,0.990025563872058,0.9595293440372245,0.9800750651535006
fcps_wingnut,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
graves_dense,genieclust_tresh_0.3,0.9800040595779268,0.9288666847637901,0.9602000804038779,0.9800040595779268,0.9288666847637901,0.9602000804038779
graves_fuzzyx,genieclust_tresh_0.3,0.523631442554887,0.5930360273535641,0.3401457390430057,0.523631442554887,0.5930360273535641,0.3401457390430057
graves_line,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
graves_parabolic,genieclust_tresh_0.3,0.9070469839120598,0.7415464616740507,0.8134185073633361,0.9070469839120598,0.7415464616740507,0.8134185073633361
